uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split,previous_uid,previous_exercise_index
450,uid450,81455,522,ex522,80538,35,1,23425674,61,test,654,827
450,uid450,81455,381,ex381,58695,43,0,23708439,62,test,654,572
450,uid450,81455,374,ex374,58688,43,0,23708535,63,test,654,565
450,uid450,81455,377,ex377,58691,43,0,23708598,64,test,654,568
450,uid450,81455,402,ex402,58717,43,0,23708622,65,test,654,593
450,uid450,81455,365,ex365,58678,43,0,23708656,66,test,654,556
450,uid450,81455,357,ex357,58669,43,0,23708697,67,test,654,548
450,uid450,81455,405,ex405,58720,43,1,23708739,68,test,654,596
450,uid450,81455,401,ex401,58716,43,1,23708778,69,test,654,592
450,uid450,81455,81,ex81,120188,47,1,25092630,70,test,654,155
450,uid450,81455,88,ex88,120216,47,1,25092658,71,test,654,162
450,uid450,81455,75,ex75,120164,47,1,25092676,72,test,654,149
451,uid451,81457,216,ex216,53645,33,0,22124253,0,train,655,376
451,uid451,81457,210,ex210,53617,33,1,22124355,1,train,655,370
451,uid451,81457,226,ex226,53685,39,1,22124368,2,train,655,386
451,uid451,81457,227,ex227,53689,39,1,22124374,3,train,655,387
451,uid451,81457,1170,ex1170,87082,34,0,22124390,4,train,655,1488
451,uid451,81457,1150,ex1150,87025,34,0,22124453,5,train,655,1468
451,uid451,81457,1157,ex1157,87032,34,1,22124514,6,train,655,1475
451,uid451,81457,1163,ex1163,87072,34,1,22124543,7,train,655,1481
451,uid451,81457,1143,ex1143,86891,37,1,22124705,8,train,655,1461
451,uid451,81457,1125,ex1125,86849,37,0,22124902,9,train,655,1443
451,uid451,81457,135,ex135,50986,21,1,22124974,10,train,655,272
451,uid451,81457,553,ex553,84724,26,1,22126002,11,train,655,859
451,uid451,81457,1140,ex1140,86887,37,0,22126149,12,train,655,1458
451,uid451,81457,1118,ex1118,86802,37,1,22126164,13,train,655,1436
451,uid451,81457,244,ex244,53757,39,1,23049202,14,train,655,404
451,uid451,81457,43,ex43,108927,42,0,23052636,15,train,655,50
451,uid451,81457,38,ex38,108912,42,0,23053522,16,train,655,45
451,uid451,81457,171,ex171,51112,21,0,23180692,17,train,655,308
451,uid451,81457,162,ex162,51024,21,1,23180818,18,train,655,299
451,uid451,81457,535,ex535,80738,40,0,23180890,19,train,655,840
451,uid451,81457,534,ex534,80734,40,1,23180946,20,train,655,839
451,uid451,81457,397,ex397,58712,43,0,23180999,21,train,655,588
451,uid451,81457,392,ex392,58707,43,1,23181008,22,train,655,583
451,uid451,81457,381,ex381,58695,43,0,23181024,23,train,655,572
451,uid451,81457,361,ex361,58673,43,1,23181039,24,train,655,552
451,uid451,81457,394,ex394,58709,43,1,23181051,25,train,655,585
451,uid451,81457,90,ex90,120224,47,1,25091511,26,train,655,164
451,uid451,81457,74,ex74,120160,47,1,25091591,27,train,655,148
451,uid451,81457,83,ex83,120196,47,1,25091616,28,train,655,157
451,uid451,81457,73,ex73,120156,47,1,25091649,29,train,655,147
451,uid451,81457,81,ex81,120188,47,1,25091856,30,train,655,155
451,uid451,81457,302,ex302,54043,12,1,28846161,31,train,655,462
451,uid451,81457,433,ex433,58820,14,1,28846467,32,train,655,624
451,uid451,81457,1206,ex1206,88558,10,0,28846646,33,train,655,1534
451,uid451,81457,1205,ex1205,88541,10,1,28848216,34,train,655,1533
451,uid451,81457,1177,ex1177,87119,34,1,28848384,35,train,655,1495
451,uid451,81457,1144,ex1144,86904,37,1,28848518,36,train,655,1462
451,uid451,81457,84,ex84,120200,47,1,29442959,37,train,655,158
451,uid451,81457,80,ex80,120184,47,1,29442994,38,train,655,154
452,uid452,81461,226,ex226,53685,39,1,21947620,0,train,656,386
452,uid452,81461,1150,ex1150,87025,34,1,22214017,1,train,656,1468
452,uid452,81461,1143,ex1143,86891,37,0,22214320,2,train,656,1461
452,uid452,81461,1128,ex1128,86852,37,1,22215579,3,train,656,1446
452,uid452,81461,1123,ex1123,86842,37,1,22217114,4,train,656,1441
452,uid452,81461,143,ex143,50994,21,0,22217739,5,train,656,280
452,uid452,81461,151,ex151,51002,21,1,22218824,6,train,656,288
452,uid452,81461,149,ex149,51000,21,1,22222981,7,train,656,286
452,uid452,81461,133,ex133,50984,21,1,22223451,8,train,656,270
452,uid452,81461,566,ex566,84741,26,0,22257871,9,train,656,872
452,uid452,81461,564,ex564,84739,26,1,22257900,10,train,656,870
452,uid452,81461,692,ex692,84967,26,0,22257946,11,train,656,998
452,uid452,81461,549,ex549,84720,26,0,22258010,12,train,656,855
452,uid452,81461,700,ex700,84975,26,1,22258123,13,train,656,1006
452,uid452,81461,689,ex689,84964,26,1,22258144,14,train,656,995
452,uid452,81461,699,ex699,84974,26,1,22258150,15,train,656,1005
452,uid452,81461,1134,ex1134,86879,37,0,22258300,16,train,656,1452
452,uid452,81461,240,ex240,53741,39,0,23048049,17,train,656,400
452,uid452,81461,196,ex196,53561,33,1,23048382,18,train,656,356
452,uid452,81461,206,ex206,53601,33,1,23048507,19,train,656,366
452,uid452,81461,229,ex229,53697,33,1,23048563,20,train,656,389
452,uid452,81461,40,ex40,108918,42,0,23054502,21,train,656,47
452,uid452,81461,50,ex50,108948,42,1,23055481,22,train,656,57
452,uid452,81461,446,ex446,60125,41,0,23147196,23,train,656,673
452,uid452,81461,445,ex445,60123,41,0,23147217,24,train,656,672
452,uid452,81461,55,ex55,108963,42,1,23147426,25,train,656,62
452,uid452,81461,42,ex42,108924,42,1,23147455,26,train,656,49
452,uid452,81461,173,ex173,51120,21,0,23147706,27,train,656,310
452,uid452,81461,447,ex447,60127,41,0,23369713,28,train,656,674
452,uid452,81461,170,ex170,51108,21,0,23370555,29,train,656,307
452,uid452,81461,166,ex166,51068,21,0,23370819,30,train,656,303
452,uid452,81461,168,ex168,51100,21,1,23371089,31,train,656,305
452,uid452,81461,163,ex163,51032,21,1,23371212,32,train,656,300
452,uid452,81461,529,ex529,80686,40,1,23371339,33,train,656,834
452,uid452,81461,538,ex538,80790,40,0,23371368,34,train,656,843
452,uid452,81461,545,ex545,80886,40,1,23371554,35,train,656,850
452,uid452,81461,539,ex539,80794,40,1,23371641,36,train,656,844
452,uid452,81461,377,ex377,58691,43,0,23371719,37,train,656,568
452,uid452,81461,378,ex378,58692,43,0,23371808,38,train,656,569
452,uid452,81461,365,ex365,58678,43,0,23371850,39,train,656,556
452,uid452,81461,380,ex380,58694,43,0,23371861,40,train,656,571
452,uid452,81461,362,ex362,58674,43,1,23371875,41,train,656,553
452,uid452,81461,523,ex523,80550,35,1,23371989,42,train,656,828
452,uid452,81461,1110,ex1110,86784,37,1,23372183,43,train,656,1428
452,uid452,81461,1132,ex1132,86877,37,1,23372224,44,train,656,1450
452,uid452,81461,374,ex374,58688,43,1,23899022,45,train,656,565
452,uid452,81461,391,ex391,58706,43,0,23899029,46,train,656,582
452,uid452,81461,389,ex389,58704,43,1,23899051,47,train,656,580
452,uid452,81461,405,ex405,58720,43,1,23899060,48,train,656,596
452,uid452,81461,383,ex383,58697,43,1,23899066,49,train,656,574
452,uid452,81461,76,ex76,120168,47,1,25168204,50,train,656,150
452,uid452,81461,80,ex80,120184,47,1,25169017,51,train,656,154
452,uid452,81461,1484,ex1484,97571,22,0,25169368,52,train,656,1896
453,uid453,81541,160,ex160,51011,21,0,22055877,0,train,658,297
453,uid453,81541,137,ex137,50988,21,1,22056033,1,train,658,274
453,uid453,81541,143,ex143,50994,21,1,22056089,2,train,658,280
453,uid453,81541,131,ex131,50982,21,0,22056231,3,train,658,268
453,uid453,81541,158,ex158,51009,21,0,22056327,4,train,658,295
453,uid453,81541,530,ex530,80694,40,1,22056462,5,train,658,835
453,uid453,81541,728,ex728,85625,45,1,22057093,6,train,658,1035
453,uid453,81541,350,ex350,57545,2,1,22057656,7,train,658,532
453,uid453,81541,97,ex97,46842,3,1,22058230,8,train,658,214
453,uid453,81541,341,ex341,57506,2,1,22058309,9,train,658,523
453,uid453,81541,465,ex465,61105,26,0,22058977,10,train,658,692
453,uid453,81541,450,ex450,61090,26,0,22059188,11,train,658,677
453,uid453,81541,449,ex449,61089,26,1,22059323,12,train,658,676
453,uid453,81541,478,ex478,61118,26,1,22059357,13,train,658,705
453,uid453,81541,454,ex454,61094,26,0,22059417,14,train,658,681
453,uid453,81541,635,ex635,84910,26,1,22059548,15,train,658,941
453,uid453,81541,455,ex455,61095,26,1,22059632,16,train,658,682
453,uid453,81541,58,ex58,108972,42,1,22059688,17,train,658,65
453,uid453,81541,65,ex65,108993,42,1,22059814,18,train,658,72
453,uid453,81541,41,ex41,108921,42,1,22060054,19,train,658,48
453,uid453,81541,198,ex198,53569,33,0,22097659,20,train,658,358
453,uid453,81541,202,ex202,53585,33,1,22097680,21,train,658,362
453,uid453,81541,245,ex245,53761,39,0,22097687,22,train,658,405
453,uid453,81541,219,ex219,53657,39,1,22097708,23,train,658,379
453,uid453,81541,236,ex236,53725,39,1,22097715,24,train,658,396
453,uid453,81541,132,ex132,50983,21,0,22116936,25,train,658,269
453,uid453,81541,138,ex138,50989,21,1,22118851,26,train,658,275
453,uid453,81541,140,ex140,50991,21,1,22118860,27,train,658,277
453,uid453,81541,98,ex98,46851,3,1,22118880,28,train,658,215
453,uid453,81541,477,ex477,61117,26,1,22118908,29,train,658,704
453,uid453,81541,471,ex471,61111,26,1,22118915,30,train,658,698
453,uid453,81541,460,ex460,61100,26,1,22118927,31,train,658,687
453,uid453,81541,230,ex230,53701,33,1,22124195,32,train,658,390
453,uid453,81541,714,ex714,85415,33,0,28737341,33,train,658,1021
453,uid453,81541,559,ex559,84730,47,1,28737594,34,train,658,865
453,uid453,81541,720,ex720,85470,39,1,28737854,35,train,658,1027
453,uid453,81541,592,ex592,84821,33,1,28737883,36,train,658,898
453,uid453,81541,244,ex244,53757,39,0,28738021,37,train,658,404
453,uid453,81541,239,ex239,53737,39,1,28738095,38,train,658,399
453,uid453,81541,194,ex194,53553,33,1,28738117,39,train,658,354
453,uid453,81541,238,ex238,53733,39,0,28738143,40,train,658,398
453,uid453,81541,201,ex201,53581,33,1,28738223,41,train,658,361
454,uid454,81577,138,ex138,50989,21,0,22075883,0,train,659,275
454,uid454,81577,137,ex137,50988,21,1,22077134,1,train,659,274
454,uid454,81577,156,ex156,51007,21,1,22077374,2,train,659,293
454,uid454,81577,146,ex146,50997,21,1,22077581,3,train,659,283
454,uid454,81577,541,ex541,80830,40,1,22077961,4,train,659,846
454,uid454,81577,340,ex340,57503,2,1,22310849,5,train,659,522
454,uid454,81577,350,ex350,57545,2,1,22310886,6,train,659,532
454,uid454,81577,477,ex477,61117,26,0,22311428,7,train,659,704
454,uid454,81577,449,ex449,61089,26,1,22311484,8,train,659,676
454,uid454,81577,474,ex474,61114,26,1,22311493,9,train,659,701
454,uid454,81577,454,ex454,61094,26,1,22311514,10,train,659,681
454,uid454,81577,555,ex555,84726,26,1,22796848,11,train,659,861
454,uid454,81577,477,ex477,61117,26,0,22797128,12,train,659,704
454,uid454,81577,469,ex469,61109,26,1,22797373,13,train,659,696
454,uid454,81577,463,ex463,61103,26,1,22797394,14,train,659,690
454,uid454,81577,470,ex470,61110,26,1,22797453,15,train,659,697
454,uid454,81577,67,ex67,108999,42,1,22797525,16,train,659,74
454,uid454,81577,59,ex59,108975,42,1,22797575,17,train,659,66
454,uid454,81577,71,ex71,109011,42,1,22797649,18,train,659,78
454,uid454,81577,444,ex444,59802,24,0,30680183,19,train,659,668
454,uid454,81577,441,ex441,59598,24,1,30680698,20,train,659,632
455,uid455,81578,146,ex146,50997,21,0,22078999,0,train,660,283
455,uid455,81578,136,ex136,50987,21,0,22080410,1,train,660,273
455,uid455,81578,150,ex150,51001,21,0,22081330,2,train,660,287
455,uid455,81578,158,ex158,51009,21,0,22082220,3,train,660,295
455,uid455,81578,134,ex134,50985,21,0,22082547,4,train,660,271
455,uid455,81578,143,ex143,50994,21,0,22368457,5,train,660,280
455,uid455,81578,142,ex142,50993,21,1,22368671,6,train,660,279
455,uid455,81578,138,ex138,50989,21,1,22368740,7,train,660,275
455,uid455,81578,140,ex140,50991,21,0,22368780,8,train,660,277
455,uid455,81578,147,ex147,50998,21,1,22369018,9,train,660,284
455,uid455,81578,157,ex157,51008,21,0,22369052,10,train,660,294
455,uid455,81578,152,ex152,51003,21,0,22369209,11,train,660,289
455,uid455,81578,156,ex156,51007,21,0,22369297,12,train,660,293
455,uid455,81578,480,ex480,61547,44,0,22798788,13,train,660,707
455,uid455,81578,160,ex160,51011,21,0,22839385,14,train,660,297
455,uid455,81578,159,ex159,51010,21,0,22839455,15,train,660,296
455,uid455,81578,153,ex153,51004,21,0,22839568,16,train,660,290
455,uid455,81578,145,ex145,50996,21,0,22839636,17,train,660,282
455,uid455,81578,141,ex141,50992,21,0,22839688,18,train,660,278
455,uid455,81578,132,ex132,50983,21,0,22839721,19,train,660,269
455,uid455,81578,144,ex144,50995,21,0,22839751,20,train,660,281
455,uid455,81578,137,ex137,50988,21,0,22839821,21,train,660,274
455,uid455,81578,484,ex484,61670,44,0,22839999,22,train,660,711
455,uid455,81578,531,ex531,80702,40,0,22840297,23,train,660,836
455,uid455,81578,529,ex529,80686,40,0,22840364,24,train,660,834
455,uid455,81578,545,ex545,80886,40,0,22840507,25,train,660,850
455,uid455,81578,542,ex542,80838,40,0,22840599,26,train,660,847
455,uid455,81578,725,ex725,85585,45,0,22841100,27,train,660,1032
455,uid455,81578,135,ex135,50986,21,0,22905947,28,train,660,272
455,uid455,81578,538,ex538,80790,40,0,22906212,29,train,660,843
455,uid455,81578,541,ex541,80830,40,0,22906429,30,train,660,846
455,uid455,81578,155,ex155,51006,21,1,22947919,31,train,660,292
455,uid455,81578,154,ex154,51005,21,1,22948233,32,train,660,291
455,uid455,81578,148,ex148,50999,21,1,22948379,33,train,660,285
455,uid455,81578,539,ex539,80794,40,0,22948643,34,train,660,844
455,uid455,81578,536,ex536,80742,40,0,22949624,35,train,660,841
455,uid455,81578,537,ex537,80786,40,0,22950381,36,train,660,842
455,uid455,81578,533,ex533,80726,40,0,22951140,37,train,660,838
455,uid455,81578,726,ex726,85592,45,0,22953029,38,train,660,1033
455,uid455,81578,340,ex340,57503,2,0,22954508,39,train,660,522
455,uid455,81578,544,ex544,80874,40,1,23179020,40,train,660,849
455,uid455,81578,350,ex350,57545,2,1,23268720,41,train,660,532
455,uid455,81578,332,ex332,57461,2,1,23268920,42,train,660,514
455,uid455,81578,474,ex474,61114,26,0,23269161,43,train,660,701
455,uid455,81578,51,ex51,108951,42,1,23269197,44,train,660,58
455,uid455,81578,71,ex71,109011,42,1,23269523,45,train,660,78
455,uid455,81578,37,ex37,108909,42,1,23269880,46,train,660,44
455,uid455,81578,456,ex456,61096,26,1,28418009,47,train,660,683
455,uid455,81578,455,ex455,61095,26,0,28418062,48,train,660,682
455,uid455,81578,476,ex476,61116,26,0,28418202,49,train,660,703
455,uid455,81578,465,ex465,61105,26,0,28418356,50,train,660,692
455,uid455,81578,452,ex452,61092,26,0,28418447,51,train,660,679
455,uid455,81578,470,ex470,61110,26,0,28418530,52,train,660,697
455,uid455,81578,477,ex477,61117,26,0,28418675,53,train,660,704
456,uid456,81604,307,ex307,54063,12,1,24606143,0,train,661,467
456,uid456,81604,273,ex273,53798,14,1,24606255,1,train,661,433
456,uid456,81604,300,ex300,54035,12,1,24606386,2,train,661,460
456,uid456,81604,121,ex121,49281,32,1,24606635,3,train,661,252
456,uid456,81604,116,ex116,49276,32,0,24606930,4,train,661,247
456,uid456,81604,112,ex112,49272,32,1,24607896,5,train,661,243
456,uid456,81604,118,ex118,49278,32,1,24608046,6,train,661,249
456,uid456,81604,124,ex124,49284,32,0,24608275,7,train,661,255
456,uid456,81604,122,ex122,49282,32,1,24608524,8,train,661,253
456,uid456,81604,106,ex106,49266,32,1,24608667,9,train,661,237
456,uid456,81604,126,ex126,49286,32,1,24608781,10,train,661,257
456,uid456,81604,264,ex264,53789,14,1,24609092,11,train,661,424
456,uid456,81604,285,ex285,53841,11,1,24609526,12,train,661,445
456,uid456,81604,212,ex212,53625,33,1,33444548,13,train,661,372
456,uid456,81604,1265,ex1265,89748,11,1,33444708,14,train,661,1613
456,uid456,81604,287,ex287,53983,12,0,33444951,15,train,661,447
456,uid456,81604,304,ex304,54051,12,1,33445724,16,train,661,464
456,uid456,81604,289,ex289,53991,12,0,33446021,17,train,661,449
456,uid456,81604,303,ex303,54047,12,1,33446300,18,train,661,463
456,uid456,81604,297,ex297,54023,12,1,33446401,19,train,661,457
456,uid456,81604,973,ex973,86332,14,1,33446685,20,train,661,1283
456,uid456,81604,435,ex435,58822,14,1,33447082,21,train,661,626
456,uid456,81604,130,ex130,49290,32,0,33447306,22,train,661,261
456,uid456,81604,122,ex122,49282,32,1,33447607,23,train,661,253
456,uid456,81604,107,ex107,49267,32,1,33447775,24,train,661,238
456,uid456,81604,127,ex127,49287,32,1,33447937,25,train,661,258
456,uid456,81604,111,ex111,49271,32,1,33448350,26,train,661,242
456,uid456,81604,113,ex113,49273,32,1,33448479,27,train,661,244
456,uid456,81604,744,ex744,85719,27,1,33448655,28,train,661,1051
456,uid456,81604,666,ex666,84941,26,1,33448897,29,train,661,972
456,uid456,81604,610,ex610,84885,26,1,33448958,30,train,661,916
456,uid456,81604,641,ex641,84916,26,1,33449035,31,train,661,947
456,uid456,81604,902,ex902,86052,26,0,33449342,32,train,661,1210
456,uid456,81604,830,ex830,85897,26,1,33449500,33,train,661,1137
456,uid456,81604,893,ex893,85974,26,1,33449587,34,train,661,1200
456,uid456,81604,874,ex874,85955,26,1,33449656,35,train,661,1181
456,uid456,81604,458,ex458,61098,26,1,33449800,36,train,661,685
456,uid456,81604,312,ex312,54083,12,1,34984800,37,train,661,472
456,uid456,81604,1197,ex1197,87550,46,1,34985116,38,train,661,1515
456,uid456,81604,1186,ex1186,87438,46,1,34985130,39,train,661,1504
456,uid456,81604,1137,ex1137,86883,37,1,34985155,40,train,661,1455
456,uid456,81604,324,ex324,54148,37,1,34985179,41,train,661,484
456,uid456,81604,1555,ex1555,97856,29,0,34985227,42,train,661,1967
456,uid456,81604,1540,ex1540,97796,29,1,34985242,43,train,661,1952
456,uid456,81604,1552,ex1552,97844,29,1,34985277,44,train,661,1964
456,uid456,81604,1561,ex1561,97880,29,1,34985283,45,train,661,1973
456,uid456,81604,1569,ex1569,97912,29,1,34985292,46,train,661,1981
456,uid456,81604,1543,ex1543,97808,29,1,34985298,47,train,661,1955
456,uid456,81604,1395,ex1395,89969,11,1,34985583,48,train,661,1747
456,uid456,81604,140,ex140,50991,21,1,34985823,49,train,661,277
456,uid456,81604,167,ex167,51088,21,0,34985835,50,train,661,304
456,uid456,81604,161,ex161,51012,21,1,34985874,51,train,661,298
456,uid456,81604,163,ex163,51032,21,0,34985897,52,train,661,300
456,uid456,81604,925,ex925,86139,36,1,35007779,53,train,661,1233
456,uid456,81604,1456,ex1456,93440,15,0,35045960,54,train,661,1846
456,uid456,81604,1183,ex1183,87425,46,1,35127579,55,train,661,1501
456,uid456,81604,1438,ex1438,93397,16,0,35127778,56,train,661,1828
456,uid456,81604,1466,ex1466,93458,15,0,35127830,57,train,661,1856
457,uid457,81648,210,ex210,53617,33,0,22258487,0,train,663,370
457,uid457,81648,198,ex198,53569,33,1,22258515,1,train,663,358
457,uid457,81648,212,ex212,53625,33,1,22258527,2,train,663,372
457,uid457,81648,227,ex227,53689,39,1,22258533,3,train,663,387
457,uid457,81648,1170,ex1170,87082,34,1,22258640,4,train,663,1488
457,uid457,81648,1106,ex1106,86778,37,1,22258716,5,train,663,1424
457,uid457,81648,138,ex138,50989,21,1,22258872,6,train,663,275
457,uid457,81648,577,ex577,84782,26,1,22260654,7,train,663,883
457,uid457,81648,1139,ex1139,86885,37,1,22260833,8,train,663,1457
457,uid457,81648,1105,ex1105,86777,37,1,22260869,9,train,663,1423
457,uid457,81648,191,ex191,53541,33,1,23047741,10,train,663,351
457,uid457,81648,59,ex59,108975,42,0,23050067,11,train,663,66
457,uid457,81648,66,ex66,108996,42,1,23050797,12,train,663,73
457,uid457,81648,72,ex72,109014,42,1,23051356,13,train,663,79
457,uid457,81648,55,ex55,108963,42,1,23051948,14,train,663,62
457,uid457,81648,533,ex533,80726,40,1,23055067,15,train,663,838
457,uid457,81648,364,ex364,58676,43,1,23495465,16,train,663,555
457,uid457,81648,517,ex517,80382,35,1,23495488,17,train,663,822
457,uid457,81648,519,ex519,80466,35,0,23495533,18,train,663,824
457,uid457,81648,528,ex528,80628,35,1,23495593,19,train,663,833
457,uid457,81648,526,ex526,80580,35,1,23495599,20,train,663,831
457,uid457,81648,1564,ex1564,97892,29,1,23496209,21,train,663,1976
457,uid457,81648,1570,ex1570,97916,29,1,23496222,22,train,663,1982
457,uid457,81648,1543,ex1543,97808,29,1,23496245,23,train,663,1955
457,uid457,81648,1474,ex1474,97531,22,1,23496317,24,train,663,1886
457,uid457,81648,1490,ex1490,97595,22,1,23496336,25,train,663,1902
457,uid457,81648,1505,ex1505,97655,22,1,23496357,26,train,663,1917
457,uid457,81648,375,ex375,58689,43,1,29187088,27,train,663,566
457,uid457,81648,363,ex363,58675,43,1,29187135,28,train,663,554
457,uid457,81648,355,ex355,58667,43,1,29187170,29,train,663,546
457,uid457,81648,1427,ex1427,92338,18,1,30064374,30,train,663,1802
457,uid457,81648,64,ex64,108990,42,1,30064416,31,train,663,71
457,uid457,81648,53,ex53,108957,42,1,30064430,32,train,663,60
457,uid457,81648,41,ex41,108921,42,1,30064439,33,train,663,48
457,uid457,81648,611,ex611,84886,26,1,30064466,34,train,663,917
457,uid457,81648,643,ex643,84918,26,1,30064473,35,train,663,949
457,uid457,81648,602,ex602,84837,26,1,30064479,36,train,663,908
458,uid458,81773,216,ex216,53645,33,1,22460525,0,train,665,376
458,uid458,81773,147,ex147,50998,21,1,22460607,1,train,665,284
458,uid458,81773,669,ex669,84944,26,1,22461202,2,train,665,975
458,uid458,81773,208,ex208,53609,33,1,23048068,3,train,665,368
458,uid458,81773,1552,ex1552,97844,29,1,23430258,4,train,665,1964
458,uid458,81773,1570,ex1570,97916,29,1,23430280,5,train,665,1982
458,uid458,81773,1538,ex1538,97788,29,1,23430295,6,train,665,1950
458,uid458,81773,1574,ex1574,99008,28,1,23430519,7,train,665,1986
458,uid458,81773,1499,ex1499,97631,22,1,23430571,8,train,665,1911
458,uid458,81773,1486,ex1486,97579,22,0,23430585,9,train,665,1898
458,uid458,81773,1482,ex1482,97563,22,1,23430663,10,train,665,1894
458,uid458,81773,1520,ex1520,97715,22,1,23430691,11,train,665,1932
458,uid458,81773,1528,ex1528,97747,22,0,23430713,12,train,665,1940
458,uid458,81773,1508,ex1508,97667,22,1,23430778,13,train,665,1920
458,uid458,81773,1521,ex1521,97719,22,0,23430787,14,train,665,1933
458,uid458,81773,1505,ex1505,97655,22,0,23430804,15,train,665,1917
458,uid458,81773,73,ex73,120156,47,1,25091341,16,train,665,147
458,uid458,81773,80,ex80,120184,47,1,25091378,17,train,665,154
458,uid458,81773,88,ex88,120216,47,1,25091422,18,train,665,162
458,uid458,81773,300,ex300,54035,12,1,28796795,19,train,665,460
458,uid458,81773,429,ex429,58816,14,1,28797148,20,train,665,620
458,uid458,81773,1169,ex1169,87081,34,1,28797854,21,train,665,1487
458,uid458,81773,1139,ex1139,86885,37,0,28798623,22,train,665,1457
458,uid458,81773,1103,ex1103,86775,37,1,28799817,23,train,665,1421
458,uid458,81773,1125,ex1125,86849,37,1,28930823,24,train,665,1443
458,uid458,81773,88,ex88,120216,47,1,30584918,25,train,665,162
458,uid458,81773,84,ex84,120200,47,1,30584926,26,train,665,158
458,uid458,81773,75,ex75,120164,47,1,30584950,27,train,665,149
458,uid458,81773,89,ex89,120220,47,1,30584959,28,train,665,163
458,uid458,81773,85,ex85,120204,47,0,30584972,29,train,665,159
458,uid458,81773,77,ex77,120172,47,1,30584994,30,train,665,151
458,uid458,81773,84,ex84,120200,47,1,30585009,31,train,665,158
458,uid458,81773,88,ex88,120216,47,1,30585025,32,train,665,162
458,uid458,81773,90,ex90,120224,47,1,30585032,33,train,665,164
458,uid458,81773,86,ex86,120208,47,1,30585045,34,train,665,160
459,uid459,81884,637,ex637,84912,26,1,24857700,0,test,667,943
459,uid459,81884,572,ex572,84751,26,1,24857726,1,test,667,878
459,uid459,81884,653,ex653,84928,26,1,24857747,2,test,667,959
459,uid459,81884,822,ex822,85884,26,1,24857799,3,test,667,1129
459,uid459,81884,873,ex873,85954,26,0,24857824,4,test,667,1180
459,uid459,81884,859,ex859,85940,26,0,24857888,5,test,667,1166
459,uid459,81884,465,ex465,61105,26,0,24857920,6,test,667,692
459,uid459,81884,453,ex453,61093,26,1,24857957,7,test,667,680
459,uid459,81884,458,ex458,61098,26,0,24857965,8,test,667,685
459,uid459,81884,460,ex460,61100,26,1,24858040,9,test,667,687
459,uid459,81884,852,ex852,85932,26,0,24858127,10,test,667,1159
459,uid459,81884,861,ex861,85942,26,0,24858156,11,test,667,1168
459,uid459,81884,843,ex843,85910,26,1,24858212,12,test,667,1150
459,uid459,81884,826,ex826,85893,26,0,24858228,13,test,667,1133
459,uid459,81884,839,ex839,85906,26,0,24858250,14,test,667,1146
459,uid459,81884,845,ex845,85925,26,0,24858277,15,test,667,1152
459,uid459,81884,888,ex888,85969,26,1,24858303,16,test,667,1195
459,uid459,81884,833,ex833,85900,26,0,24858318,17,test,667,1140
459,uid459,81884,1426,ex1426,92333,18,0,25295299,18,test,667,1801
459,uid459,81884,470,ex470,61110,26,0,27120913,19,test,667,697
459,uid459,81884,464,ex464,61104,26,0,27121577,20,test,667,691
459,uid459,81884,809,ex809,85864,26,1,27122206,21,test,667,1116
459,uid459,81884,810,ex810,85865,26,1,27122423,22,test,667,1117
459,uid459,81884,775,ex775,85810,26,1,27122434,23,test,667,1082
459,uid459,81884,813,ex813,85869,26,1,27122456,24,test,667,1120
459,uid459,81884,921,ex921,86077,26,1,27122621,25,test,667,1229
459,uid459,81884,878,ex878,85959,26,0,27122657,26,test,667,1185
459,uid459,81884,908,ex908,86064,26,0,27123249,27,test,667,1216
459,uid459,81884,58,ex58,108972,42,0,27125516,28,test,667,65
459,uid459,81884,71,ex71,109011,42,0,27125663,29,test,667,78
460,uid460,81888,682,ex682,84957,26,0,24398139,0,train,669,988
460,uid460,81888,646,ex646,84921,26,1,24400139,1,train,669,952
460,uid460,81888,638,ex638,84913,26,1,24400309,2,train,669,944
460,uid460,81888,600,ex600,84835,26,1,24400365,3,train,669,906
460,uid460,81888,788,ex788,85834,26,1,24400674,4,train,669,1095
460,uid460,81888,837,ex837,85904,26,0,24401402,5,train,669,1144
460,uid460,81888,827,ex827,85894,26,0,24402000,6,train,669,1134
460,uid460,81888,862,ex862,85943,26,0,24402383,7,train,669,1169
460,uid460,81888,834,ex834,85901,26,1,24402696,8,train,669,1141
460,uid460,81888,904,ex904,86054,26,1,24402816,9,train,669,1212
460,uid460,81888,840,ex840,85907,26,0,24402949,10,train,669,1147
460,uid460,81888,832,ex832,85899,26,0,24403354,11,train,669,1139
460,uid460,81888,886,ex886,85967,26,0,24403479,12,train,669,1193
460,uid460,81888,833,ex833,85900,26,0,24403953,13,train,669,1140
460,uid460,81888,891,ex891,85972,26,0,24404045,14,train,669,1198
460,uid460,81888,470,ex470,61110,26,0,24404858,15,train,669,697
460,uid460,81888,465,ex465,61105,26,0,24405096,16,train,669,692
460,uid460,81888,460,ex460,61100,26,0,24406610,17,train,669,687
460,uid460,81888,453,ex453,61093,26,1,24407320,18,train,669,680
460,uid460,81888,451,ex451,61091,26,1,24407491,19,train,669,678
460,uid460,81888,472,ex472,61112,26,0,24407667,20,train,669,699
460,uid460,81888,474,ex474,61114,26,0,24408144,21,train,669,701
